timestamp,time,odom_v,odom_w,odom_x,odom_y,odom_z,odom_ori_w
1709188716336232900,1708780513550389776,0.004000000189989805,-0.2590000033378601,0.6194273502919901,4.196170147529474,0.44009272481762624,0.8979523336806899
1709188716436233758,1708780513650381324,-0.004000000189989805,-0.2590000033378601,0.6193779550727904,4.196108258856462,0.42908031670638663,0.9032663404639558
1709188716536379814,1708780513770534267,0.0,-0.22300000488758087,0.61947918866005,4.196233023122808,0.41562921941220204,0.9095341400798562
1709188716636342048,1708780513850509232,0.008999999612569809,-0.21799999475479126,0.6195467770739245,4.196307759591765,0.4072207220743035,0.9133297780721281
1709188716736310958,1708780513950419774,0.004000000189989805,-0.2590000033378601,0.6196011003005791,4.196365926825933,0.3960413568934095,0.9182326740157023
1709188716836331367,1708780514070398715,0.0,-0.22300000488758087,0.6196008564095454,4.196366272624413,0.38305638434112094,0.9237249625378257
1709188716936195850,1708780514150399237,0.0,-0.2939999997615814,0.6196574947327966,4.1964219957526705,0.37381190080913834,0.927504535198324
1709188717036272048,1708780514290384300,0.0,-0.22300000488758087,0.6197173086832188,4.1964748809187356,0.3576794117475855,0.9338444401568717
1709188717136301994,1708780514370498967,-0.004000000189989805,-0.2590000033378601,0.6195968549760036,4.196369226999129,0.3486477396099619,0.9372538363030926
1709188717236648559,1708780514470545884,0.0,-0.22300000488758087,0.6195968549760036,4.196369226999129,0.33750641639339723,0.9413232276393092
1709188717336362838,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188717436320066,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188717536290884,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188717636405706,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188717736436367,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188717836279153,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188717936402797,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718036453962,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718136469364,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718236438751,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718336441993,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718436483860,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718536684989,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718636434078,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718736484050,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718836460590,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188718936419010,1708780514570630044,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1709188744148966550,1708780510510414457,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1709188744248885154,1708780510590485218,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1709188744348892450,1708780510650403501,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1709188744449001550,1708780510810391364,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1709188744548852443,1708780510850492804,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1709188744648794174,1708780511030404630,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1709188744748964071,1708780511090512554,-0.004000000189989805,-0.03500000014901161,0.6193437659031664,4.1962252606297,0.6779819628026638,0.735078538738717
1709188744848762989,1708780511190493781,-0.008999999612569809,-0.1469999998807907,0.6192549695173855,4.195189749092811,0.6736622087165233,0.7390393958018581
1709188744948840856,1708780511330499583,0.004000000189989805,-0.2590000033378601,0.6192925574083724,4.195509845673814,0.6628062553241034,0.7487909373805477
1709188745048985242,1708780511410401887,0.004000000189989805,-0.32899999618530273,0.6193584780068871,4.196025819035121,0.6528065255207107,0.7575246796227683
1709188745148987054,1708780511450512851,0.0,-0.2939999997615814,0.6193584780068871,4.196025819035121,0.648328601904625,0.7613606398760013
1709188745248940706,1708780511630394152,0.0,-0.22300000488758087,0.6193606115586839,4.196024299951793,0.631265569602848,0.7755667480197896
1709188745348850250,1708780511670464565,0.0,-0.22300000488758087,0.6193443476875314,4.195945853556854,0.6275135050042715,0.7786056775012973
1709188745448953866,1708780511750528820,0.0,-0.22300000488758087,0.6193613489691646,4.196024050216523,0.6202554251331579,0.7843999028511449
1709188745548883199,1708780511930591791,0.004000000189989805,-0.2590000033378601,0.6193824956249578,4.196101662822065,0.6035692347762607,0.7973105911949239
1709188745648948431,1708780511990387191,0.0,-0.22300000488758087,0.6193829087131406,4.196101613150078,0.597665264162488,0.8017457402528456
1709188745748964548,1708780512050369790,0.004000000189989805,-0.2590000033378601,0.6193834700050896,4.196102047209423,0.5917116663738172,0.8061496783334472
1709188745848963737,1708780512230515944,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5745274642387119,0.8184853039825674
1709188745948944091,1708780512310529674,0.0,-0.22300000488758087,0.6193868285490048,4.196100324865528,0.5669075362776353,0.8237814305455189
1709188746048918247,1708780512350494179,0.0,-0.22300000488758087,0.6193868285490048,4.196100324865528,0.5632311151009465,0.8262994075891283
1709188746148905515,1708780512530501037,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5450237153535221,0.8384206281469003
1709188746248893499,1708780512590493305,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.539403252489536,0.8420475825057097
1709188746348881959,1708780512650498377,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5337574470796166,0.8456376219676194
1709188746448844432,1708780512830511023,0.004000000189989805,-0.18199999630451202,0.6194273646741671,4.196169846364163,0.5155516332941829,0.8568585142295666
1709188746548779726,1708780512910527723,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.5082398148191585,0.8612155889396031
1709188746648924827,1708780512990516089,0.004000000189989805,-0.2590000033378601,0.619504431766582,4.196310021101114,0.500227362385534,0.8658940962501197
1709188746748865604,1708780513130418271,-0.004000000189989805,-0.2590000033378601,0.6194624405803912,4.196241719047888,0.4857245412181642,0.8741119322251607
1709188746848990440,1708780513210447416,-0.004000000189989805,-0.2590000033378601,0.6193762404472438,4.1961066167938466,0.4772717800246698,0.8787557385258336
1709188746949034214,1708780513290427403,0.0,-0.2939999997615814,0.6194205857100687,4.196173625532283,0.46847228436615496,0.8834781937211333
1709188747048911094,1708780513430369972,0.0,-0.22300000488758087,0.6193295476362045,4.196042588548207,0.4539907417054305,0.8910064009005508
1709188747148919820,1708780513510541970,0.004000000189989805,-0.2590000033378601,0.619330679719118,4.196043418704419,0.4447205400338982,0.8956693816760501
1709188747248883008,1708780513550389776,0.004000000189989805,-0.2590000033378601,0.6194273502919901,4.196170147529474,0.44009272481762624,0.8979523336806899
1709188747348972320,1708780513730516929,0.0,-0.22300000488758087,0.6195309522213783,4.196293996818614,0.4200100134365933,0.9075194701013267
1709188747448907852,1708780513810428091,-0.004000000189989805,-0.2590000033378601,0.6194267888808364,4.196173035223271,0.4112526764089967,0.9115213854575421
1709188747549029350,1708780513850509232,0.008999999612569809,-0.21799999475479126,0.6195467770739245,4.196307759591765,0.4072207220743035,0.9133297780721281
1709188747648989200,1708780514030489122,0.004000000189989805,-0.2590000033378601,0.619656899287553,4.196423496708208,0.3874953780749327,0.921871646147426
1709188747748981952,1708780514110543762,0.0,-0.22300000488758087,0.6196008564095454,4.196366272624413,0.3789178080847922,0.9254303294771663
1709188747849032640,1708780514150399237,0.0,-0.2939999997615814,0.6196574947327966,4.1964219957526705,0.37381190080913834,0.927504535198324
1709188747949025869,1708780514330442743,0.0,-0.22300000488758087,0.6197173086832188,4.1964748809187356,0.35350482621780804,0.9354327008613272
1709188748048993349,1708780514390388508,0.0,-0.2939999997615814,0.6195968549760036,4.196369226999129,0.3459059456846211,0.9382691920446008
1709188748149152278,1708780514510500451,0.004000000189989805,-0.2590000033378601,0.6196586782717639,4.196419638714131,0.33297108253342506,0.9429370382992276
1709188748248941898,1708780514590542635,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3238618100026651,0.9461043959425396
1709188748349024057,1708780514710510923,-0.004000000189989805,-0.2590000033378601,0.6196550791220081,4.196423382667515,0.30913508736682127,0.9510181374499163
1709188748449041128,1708780514810530007,0.0,-0.22300000488758087,0.6197208050584893,4.196470058478393,0.29680182141981576,0.9549390969071692
1709188748548987865,1708780514910408198,0.004000000189989805,-0.2590000033378601,0.6197872118656771,4.196513738865493,0.28442594153639084,0.9586980149041394
1709188748649039983,1708780514970414451,0.004000000189989805,-0.18199999630451202,0.6197196064950712,4.196469264211379,0.2777032334426439,0.9606669111276293
1709188748749032258,1708780515090392694,0.0,-0.22300000488758087,0.6195835774414936,4.1963855416381595,0.26418250192467624,0.9644727086220836
1709188748849046707,1708780515230387349,0.004000000189989805,-0.2590000033378601,0.6196536211059109,4.196424274262757,0.24737700193626083,0.9689193046446268
1709188748949095487,1708780515310553141,0.0,-0.22300000488758087,0.6196529569282537,4.196424792901647,0.23800634929256462,0.9712635984615225
1709188749049049615,1708780515390505070,0.0,-0.22300000488758087,0.6195099759454885,4.196351767875191,0.22794990595071624,0.973672861066313
1709188749149054288,1708780515510503622,0.0,-0.2939999997615814,0.6194379063275248,4.196316861905065,0.21385732077030856,0.976864906910339
1709188749248969793,1708780515570524656,0.0,-0.22300000488758087,0.6192923927441847,4.196250398346273,0.2066107652022986,0.9784232170704662
1709188749348998546,1708780515690428754,0.004000000189989805,-0.2590000033378601,0.6193667194374693,4.196281884705839,0.1910595440241655,0.9815784485395337
1709188749448917865,1708780515830483058,0.0,-0.2939999997615814,0.6192922601962523,4.1962517569951485,0.1739520508694356,0.9847541236259523
1709188749549016714,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188749648938417,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188749748907566,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188749848901033,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188749948868513,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750049036026,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750149130344,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750248963594,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750348980665,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750448973655,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750549096107,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750649080991,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750749012708,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750849041223,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750948965072,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751049092292,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751148953914,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751249026536,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751348837852,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751448915004,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751548799037,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751648911714,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751748793363,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751848906040,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751948965549,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752048947811,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752149075508,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752249083757,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752348924875,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752448894977,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752548999071,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752648944616,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752749117374,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752849076032,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752948978424,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
